session_id,x,y,time,event_type,label
_hzr0pt84f,172,111,1728737789303,move,robot
_hzr0pt84f,166,107,1728737789366,move,robot
_hzr0pt84f,160,103,1728737789428,move,robot
_hzr0pt84f,154,98,1728737789552,move,robot
_hzr0pt84f,147,94,1728737789615,move,robot
_hzr0pt84f,141,90,1728737789676,move,robot
_hzr0pt84f,135,86,1728737789738,move,robot
_hzr0pt84f,129,82,1728737789862,move,robot
_hzr0pt84f,123,78,1728737789923,move,robot
_hzr0pt84f,117,74,1728737789986,move,robot
_hzr0pt84f,111,70,1728737790047,move,robot
_hzr0pt84f,105,66,1728737790172,move,robot
_hzr0pt84f,98,61,1728737790234,move,robot
_hzr0pt84f,92,57,1728737790297,move,robot
_hzr0pt84f,86,53,1728737790358,move,robot
_hzr0pt84f,80,49,1728737790483,move,robot
_hzr0pt84f,74,45,1728737790545,move,robot
_hzr0pt84f,68,41,1728737790607,move,robot
_hzr0pt84f,62,37,1728737790670,move,robot
_hzr0pt84f,56,33,1728737790792,move,robot
_hzr0pt84f,50,28,1728737790854,move,robot
_hzr0pt84f,44,24,1728737790915,move,robot
_hzr0pt84f,37,20,1728737790977,move,robot
_bhxbwtiek,456,192,1728737797612,move,robot
_bhxbwtiek,449,189,1728737797675,move,robot
_bhxbwtiek,443,186,1728737797800,move,robot
_bhxbwtiek,436,184,1728737797863,move,robot
_bhxbwtiek,429,181,1728737797925,move,robot
_bhxbwtiek,423,179,1728737797987,move,robot
_bhxbwtiek,417,176,1728737798111,move,robot
_bhxbwtiek,411,174,1728737798173,move,robot
_bhxbwtiek,404,171,1728737798236,move,robot
_bhxbwtiek,398,168,1728737798298,move,robot
_bhxbwtiek,391,165,1728737798421,move,robot
_bhxbwtiek,385,163,1728737798483,move,robot
_bhxbwtiek,379,160,1728737798546,move,robot
_bhxbwtiek,372,157,1728737798606,move,robot
_bhxbwtiek,365,154,1728737798732,move,robot
_bhxbwtiek,359,152,1728737798794,move,robot
_bhxbwtiek,353,149,1728737798856,move,robot
_bhxbwtiek,346,147,1728737798919,move,robot
_bhxbwtiek,339,144,1728737799045,move,robot
_bhxbwtiek,333,141,1728737799108,move,robot
_bhxbwtiek,326,139,1728737799170,move,robot
_bhxbwtiek,320,136,1728737799232,move,robot
_bhxbwtiek,314,133,1728737799326,move,robot
_bhxbwtiek,308,131,1728737799387,move,robot
_bhxbwtiek,301,128,1728737799451,move,robot
_bhxbwtiek,295,125,1728737799511,move,robot
_bhxbwtiek,289,122,1728737799636,move,robot
_bhxbwtiek,282,120,1728737799698,move,robot
_bhxbwtiek,276,117,1728737799761,move,robot
_bhxbwtiek,269,115,1728737799822,move,robot
_bhxbwtiek,263,112,1728737799947,move,robot
_bhxbwtiek,256,109,1728737800010,move,robot
_bhxbwtiek,250,107,1728737800071,move,robot
_bhxbwtiek,243,104,1728737800133,move,robot
_bhxbwtiek,236,101,1728737800256,move,robot
_bhxbwtiek,230,99,1728737800319,move,robot
_bhxbwtiek,223,96,1728737800380,move,robot
_bhxbwtiek,217,94,1728737800444,move,robot
_bhxbwtiek,211,91,1728737800567,move,robot
_bhxbwtiek,204,88,1728737800629,move,robot
_bhxbwtiek,198,86,1728737800692,move,robot
_bhxbwtiek,192,83,1728737800753,move,robot
_bhxbwtiek,185,80,1728737800878,move,robot
_bhxbwtiek,179,77,1728737800941,move,robot
_bhxbwtiek,172,75,1728737801002,move,robot
_bhxbwtiek,166,72,1728737801065,move,robot
_bhxbwtiek,159,69,1728737801188,move,robot
_bhxbwtiek,153,67,1728737801252,move,robot
_bhxbwtiek,146,64,1728737801315,move,robot
_bhxbwtiek,140,62,1728737801378,move,robot
_bhxbwtiek,133,59,1728737801472,move,robot
_bhxbwtiek,127,57,1728737801533,move,robot
_bhxbwtiek,121,54,1728737801595,move,robot
_bhxbwtiek,114,51,1728737801658,move,robot
_bhxbwtiek,108,48,1728737801784,move,robot
_bhxbwtiek,101,45,1728737801845,move,robot
_bhxbwtiek,95,43,1728737801908,move,robot
_bhxbwtiek,89,40,1728737801970,move,robot
_bhxbwtiek,83,37,1728737802095,move,robot
_bhxbwtiek,76,35,1728737802158,move,robot
_bhxbwtiek,69,32,1728737802220,move,robot
_bhxbwtiek,63,30,1728737802282,move,robot
_bhxbwtiek,56,27,1728737802406,move,robot
_bhxbwtiek,50,24,1728737802470,move,robot
_bhxbwtiek,43,22,1728737802531,move,robot
_bhxbwtiek,37,19,1728737802594,move,robot
_ly8y47xkd,425,296,1728737806187,move,robot
_ly8y47xkd,419,292,1728737806312,move,robot
_ly8y47xkd,412,287,1728737806375,move,robot
_ly8y47xkd,406,283,1728737806437,move,robot
_ly8y47xkd,400,279,1728737806500,move,robot
_ly8y47xkd,394,275,1728737806624,move,robot
